PartitionKey,RowKey,Timestamp,message,message@type
17809,1538777206616,2018-10-05T22:06:46.651Z,"[{""messageId"":166,""deviceId"":""rp3"",""temperature"":28.562136243693672,""humidity"":75.9798887665747}]",Edm.String
17809,1538777206694,2018-10-05T22:06:46.712Z,"[{""messageId"":201,""deviceId"":""rp2"",""temperature"":29.429508961264027,""humidity"":70.53647569708487}]",Edm.String
17809,1538777210438,2018-10-05T22:06:50.481Z,"[{""messageId"":256,""deviceId"":""rp1"",""temperature"":31.11773925785294,""humidity"":62.55656286510744}]",Edm.String
17809,1538777211859,2018-10-05T22:06:51.897Z,"[{""messageId"":202,""deviceId"":""rp2"",""temperature"":21.26342201539977,""humidity"":67.15264589548073}]",Edm.String
17809,1538777211984,2018-10-05T22:06:52.015Z,"[{""messageId"":167,""deviceId"":""rp3"",""temperature"":24.838113083943,""humidity"":67.51144852224337}]",Edm.String
17809,1538777215382,2018-10-05T22:06:55.410Z,"[{""messageId"":257,""deviceId"":""rp1"",""temperature"":28.931947201267537,""humidity"":67.13503619727116}]",Edm.String
17809,1538777217033,2018-10-05T22:06:57.067Z,"[{""messageId"":203,""deviceId"":""rp2"",""temperature"":29.356514225022742,""humidity"":62.81311991054098}]",Edm.String
17809,1538777217149,2018-10-05T22:06:57.175Z,"[{""messageId"":168,""deviceId"":""rp3"",""temperature"":29.19330165897556,""humidity"":73.27189907816734}]",Edm.String
17809,1538777220746,2018-10-05T22:07:00.782Z,"[{""messageId"":258,""deviceId"":""rp1"",""temperature"":25.802930311276903,""humidity"":75.02711705712248}]",Edm.String
17809,1538777221662,2018-10-05T22:07:01.701Z,"[{""messageId"":169,""deviceId"":""rp3"",""temperature"":24.665865534102906,""humidity"":69.42251222810378}]",Edm.String
17809,1538777221771,2018-10-05T22:07:01.806Z,"[{""messageId"":204,""deviceId"":""rp2"",""temperature"":31.816264793122492,""humidity"":70.5450616244239}]",Edm.String
17809,1538777225458,2018-10-05T22:07:05.490Z,"[{""messageId"":259,""deviceId"":""rp1"",""temperature"":24.996037219567032,""humidity"":71.84642755962815}]",Edm.String
17809,1538777225947,2018-10-05T22:07:05.986Z,"[{""messageId"":170,""deviceId"":""rp3"",""temperature"":28.81522709810188,""humidity"":62.96482227011277}]",Edm.String
17809,1538777226156,2018-10-05T22:07:06.202Z,"[{""messageId"":205,""deviceId"":""rp2"",""temperature"":22.68697976767292,""humidity"":79.75213279550437}]",Edm.String
17809,1538777230057,2018-10-05T22:07:10.089Z,"[{""messageId"":260,""deviceId"":""rp1"",""temperature"":21.165214535328083,""humidity"":63.54849156081068}]",Edm.String
17809,1538777230938,2018-10-05T22:07:10.972Z,"[{""messageId"":171,""deviceId"":""rp3"",""temperature"":30.084778769285762,""humidity"":63.62465028256735}]",Edm.String
17809,1538777231094,2018-10-05T22:07:11.126Z,"[{""messageId"":206,""deviceId"":""rp2"",""temperature"":22.07722940151329,""humidity"":78.70316507790787}]",Edm.String
17809,1538777235095,2018-10-05T22:07:15.121Z,"[{""messageId"":261,""deviceId"":""rp1"",""temperature"":23.294656487327153,""humidity"":61.49145828003941}]",Edm.String
17809,1538777236003,2018-10-05T22:07:16.036Z,"[{""messageId"":207,""deviceId"":""rp2"",""temperature"":28.181909033465114,""humidity"":73.39695326266903}]",Edm.String
17809,1538777236095,2018-10-05T22:07:16.138Z,"[{""messageId"":172,""deviceId"":""rp3"",""temperature"":22.853947996939304,""humidity"":61.13014695334677}]",Edm.String
17809,1538777240126,2018-10-05T22:07:20.156Z,"[{""messageId"":262,""deviceId"":""rp1"",""temperature"":27.280991188656426,""humidity"":72.55528334288758}]",Edm.String
17809,1538777240985,2018-10-05T22:07:21.020Z,"[{""messageId"":208,""deviceId"":""rp2"",""temperature"":23.307243953360437,""humidity"":67.84011867979487}]",Edm.String
17809,1538777241063,2018-10-05T22:07:21.096Z,"[{""messageId"":173,""deviceId"":""rp3"",""temperature"":24.735773047243256,""humidity"":72.83142923802413}]",Edm.String
17809,1538777245063,2018-10-05T22:07:25.111Z,"[{""messageId"":263,""deviceId"":""rp1"",""temperature"":22.394653874727055,""humidity"":75.45408685417199}]",Edm.String
17809,1538777245954,2018-10-05T22:07:25.981Z,"[{""messageId"":174,""deviceId"":""rp3"",""temperature"":26.20362811684313,""humidity"":61.111676467746015}]",Edm.String
17809,1538777246110,2018-10-05T22:07:26.133Z,"[{""messageId"":209,""deviceId"":""rp2"",""temperature"":26.720650056360846,""humidity"":60.91637604361399}]",Edm.String
17809,1538777250022,2018-10-05T22:07:30.054Z,"[{""messageId"":264,""deviceId"":""rp1"",""temperature"":23.87533143978185,""humidity"":63.05580348914509}]",Edm.String
17809,1538777251055,2018-10-05T22:07:31.092Z,"[{""messageId"":210,""deviceId"":""rp2"",""temperature"":31.169210024790715,""humidity"":69.00758405954157}]",Edm.String
17809,1538777251102,2018-10-05T22:07:31.135Z,"[{""messageId"":175,""deviceId"":""rp3"",""temperature"":25.82412965195738,""humidity"":74.76115832689341}]",Edm.String
17809,1538777254945,2018-10-05T22:07:34.979Z,"[{""messageId"":265,""deviceId"":""rp1"",""temperature"":21.060760627931547,""humidity"":62.424142880270125}]",Edm.String
17809,1538777256015,2018-10-05T22:07:36.052Z,"[{""messageId"":211,""deviceId"":""rp2"",""temperature"":23.926664695466485,""humidity"":76.32291546133524}]",Edm.String
17809,1538777256030,2018-10-05T22:07:36.062Z,"[{""messageId"":176,""deviceId"":""rp3"",""temperature"":29.795412494678562,""humidity"":60.26683777356444}]",Edm.String
17809,1538777260109,2018-10-05T22:07:40.151Z,"[{""messageId"":266,""deviceId"":""rp1"",""temperature"":22.610391559127947,""humidity"":71.38442696270651}]",Edm.String
17809,1538777260949,2018-10-05T22:07:40.974Z,"[{""messageId"":177,""deviceId"":""rp3"",""temperature"":23.889748912818572,""humidity"":66.69093578775832}]",Edm.String
17809,1538777260969,2018-10-05T22:07:41.004Z,"[{""messageId"":212,""deviceId"":""rp2"",""temperature"":25.468596323885766,""humidity"":72.5617158033678}]",Edm.String
17809,1538777265043,2018-10-05T22:07:45.081Z,"[{""messageId"":267,""deviceId"":""rp1"",""temperature"":27.807316670205182,""humidity"":74.33982734875518}]",Edm.String
17809,1538777266063,2018-10-05T22:07:46.099Z,"[{""messageId"":178,""deviceId"":""rp3"",""temperature"":30.110162891080286,""humidity"":65.76683692364115}]",Edm.String
17809,1538777266079,2018-10-05T22:07:46.105Z,"[{""messageId"":213,""deviceId"":""rp2"",""temperature"":29.487224148245986,""humidity"":78.57084176902178}]",Edm.String
17809,1538777270015,2018-10-05T22:07:50.046Z,"[{""messageId"":268,""deviceId"":""rp1"",""temperature"":25.582751499966367,""humidity"":68.40459756461632}]",Edm.String
17809,1538777271004,2018-10-05T22:07:51.040Z,"[{""messageId"":179,""deviceId"":""rp3"",""temperature"":25.87085938041362,""humidity"":71.46925881096853}]",Edm.String
17809,1538777271035,2018-10-05T22:07:51.070Z,"[{""messageId"":214,""deviceId"":""rp2"",""temperature"":27.33484914033074,""humidity"":68.916920652206}]",Edm.String
17809,1538777275125,2018-10-05T22:07:55.160Z,"[{""messageId"":269,""deviceId"":""rp1"",""temperature"":27.583140703925338,""humidity"":66.86455627073492}]",Edm.String
17809,1538777276105,2018-10-05T22:07:56.144Z,"[{""messageId"":180,""deviceId"":""rp3"",""temperature"":21.957153645168972,""humidity"":76.4120372094257}]",Edm.String
17809,1538777276199,2018-10-05T22:07:56.223Z,"[{""messageId"":215,""deviceId"":""rp2"",""temperature"":29.6639297750889,""humidity"":78.40213072425436}]",Edm.String
17809,1538777280079,2018-10-05T22:08:00.103Z,"[{""messageId"":270,""deviceId"":""rp1"",""temperature"":30.03535774264345,""humidity"":63.704960424715324}]",Edm.String
17809,1538777281083,2018-10-05T22:08:01.106Z,"[{""messageId"":181,""deviceId"":""rp3"",""temperature"":21.382622137485683,""humidity"":62.826620780127584}]",Edm.String
17809,1538777281103,2018-10-05T22:08:01.137Z,"[{""messageId"":216,""deviceId"":""rp2"",""temperature"":23.681679539254205,""humidity"":64.6757766632497}]",Edm.String
17809,1538777285028,2018-10-05T22:08:05.058Z,"[{""messageId"":271,""deviceId"":""rp1"",""temperature"":23.897422035676232,""humidity"":76.4857819014866}]",Edm.String
17809,1538777285982,2018-10-05T22:08:06.009Z,"[{""messageId"":182,""deviceId"":""rp3"",""temperature"":22.36998218227424,""humidity"":68.00516651990664}]",Edm.String
17809,1538777286060,2018-10-05T22:08:06.085Z,"[{""messageId"":217,""deviceId"":""rp2"",""temperature"":29.46757727952408,""humidity"":60.6458957523243}]",Edm.String
17809,1538777289947,2018-10-05T22:08:09.972Z,"[{""messageId"":272,""deviceId"":""rp1"",""temperature"":24.251897741982145,""humidity"":76.01343622356602}]",Edm.String
17809,1538777290912,2018-10-05T22:08:10.940Z,"[{""messageId"":183,""deviceId"":""rp3"",""temperature"":21.810823816457628,""humidity"":60.501003442028434}]",Edm.String
17809,1538777291006,2018-10-05T22:08:11.032Z,"[{""messageId"":218,""deviceId"":""rp2"",""temperature"":20.068291532334086,""humidity"":74.15578255640945}]",Edm.String
17809,1538777295101,2018-10-05T22:08:15.129Z,"[{""messageId"":273,""deviceId"":""rp1"",""temperature"":24.45145128305601,""humidity"":67.81841612940946}]",Edm.String
17809,1538777295982,2018-10-05T22:08:16.008Z,"[{""messageId"":219,""deviceId"":""rp2"",""temperature"":31.66691972781193,""humidity"":64.67706696601091}]",Edm.String
17809,1538777296091,2018-10-05T22:08:16.123Z,"[{""messageId"":184,""deviceId"":""rp3"",""temperature"":20.98741121619431,""humidity"":65.84420130779702}]",Edm.String
17809,1538777300071,2018-10-05T22:08:20.132Z,"[{""messageId"":274,""deviceId"":""rp1"",""temperature"":31.46834139585935,""humidity"":69.07763603654226}]",Edm.String
17809,1538777301004,2018-10-05T22:08:21.038Z,"[{""messageId"":185,""deviceId"":""rp3"",""temperature"":29.81506805577984,""humidity"":72.38605872692231}]",Edm.String
17809,1538777301082,2018-10-05T22:08:21.110Z,"[{""messageId"":220,""deviceId"":""rp2"",""temperature"":27.812962824657696,""humidity"":73.71360407929228}]",Edm.String
17809,1538777304984,2018-10-05T22:08:25.023Z,"[{""messageId"":275,""deviceId"":""rp1"",""temperature"":28.429140358102334,""humidity"":79.75949441360424}]",Edm.String
17809,1538777306032,2018-10-05T22:08:26.060Z,"[{""messageId"":221,""deviceId"":""rp2"",""temperature"":22.690098822075413,""humidity"":73.79270553671081}]",Edm.String
17809,1538777306095,2018-10-05T22:08:26.140Z,"[{""messageId"":186,""deviceId"":""rp3"",""temperature"":23.174012374031452,""humidity"":70.17960205702008}]",Edm.String
17809,1538777310539,2018-10-05T22:08:30.576Z,"[{""messageId"":276,""deviceId"":""rp1"",""temperature"":24.623320460198983,""humidity"":72.4268135924274}]",Edm.String
17809,1538777311050,2018-10-05T22:08:31.091Z,"[{""messageId"":187,""deviceId"":""rp3"",""temperature"":20.470242746530563,""humidity"":67.65282723356896}]",Edm.String
17809,1538777311207,2018-10-05T22:08:31.234Z,"[{""messageId"":222,""deviceId"":""rp2"",""temperature"":22.66611573747272,""humidity"":61.27008403714041}]",Edm.String
17809,1538777315081,2018-10-05T22:08:35.121Z,"[{""messageId"":277,""deviceId"":""rp1"",""temperature"":25.58985035132807,""humidity"":76.96470709609218}]",Edm.String
17809,1538777315956,2018-10-05T22:08:35.986Z,"[{""messageId"":188,""deviceId"":""rp3"",""temperature"":22.630451371323296,""humidity"":63.55997618710868}]",Edm.String
17809,1538777316128,2018-10-05T22:08:36.155Z,"[{""messageId"":223,""deviceId"":""rp2"",""temperature"":20.146164359638774,""humidity"":73.69064339073448}]",Edm.String
17809,1538777320136,2018-10-05T22:08:40.166Z,"[{""messageId"":278,""deviceId"":""rp1"",""temperature"":31.941100436385522,""humidity"":63.60175769297875}]",Edm.String
17809,1538777321069,2018-10-05T22:08:41.108Z,"[{""messageId"":189,""deviceId"":""rp3"",""temperature"":28.695973486948883,""humidity"":71.88455275442644}]",Edm.String
17809,1538777321147,2018-10-05T22:08:41.188Z,"[{""messageId"":224,""deviceId"":""rp2"",""temperature"":30.944424414677925,""humidity"":66.00348188939549}]",Edm.String
17809,1538777325049,2018-10-05T22:08:45.080Z,"[{""messageId"":279,""deviceId"":""rp1"",""temperature"":30.167212899074304,""humidity"":65.5164038374737}]",Edm.String
17809,1538777326023,2018-10-05T22:08:46.055Z,"[{""messageId"":190,""deviceId"":""rp3"",""temperature"":26.296347494426804,""humidity"":64.78491796726922}]",Edm.String
17809,1538777326116,2018-10-05T22:08:46.146Z,"[{""messageId"":225,""deviceId"":""rp2"",""temperature"":31.500669766688972,""humidity"":76.0816371271195}]",Edm.String
17809,1538777330003,2018-10-05T22:08:50.034Z,"[{""messageId"":280,""deviceId"":""rp1"",""temperature"":26.2215610237652,""humidity"":77.11295728897306}]",Edm.String
17809,1538777330915,2018-10-05T22:08:50.951Z,"[{""messageId"":191,""deviceId"":""rp3"",""temperature"":27.594756899563542,""humidity"":71.93312712932101}]",Edm.String
17809,1538777331024,2018-10-05T22:08:51.064Z,"[{""messageId"":226,""deviceId"":""rp2"",""temperature"":28.151587094455788,""humidity"":62.730018407455034}]",Edm.String
17809,1538777335150,2018-10-05T22:08:55.188Z,"[{""messageId"":281,""deviceId"":""rp1"",""temperature"":24.602602472361284,""humidity"":73.73541803847347}]",Edm.String
17809,1538777336053,2018-10-05T22:08:56.091Z,"[{""messageId"":192,""deviceId"":""rp3"",""temperature"":26.037218844467148,""humidity"":75.16510611794484}]",Edm.String
17809,1538777336178,2018-10-05T22:08:56.218Z,"[{""messageId"":227,""deviceId"":""rp2"",""temperature"":20.418580174522482,""humidity"":75.28753142329519}]",Edm.String
17809,1538777340085,2018-10-05T22:09:00.182Z,"[{""messageId"":282,""deviceId"":""rp1"",""temperature"":21.18525908622732,""humidity"":60.066050179722524}]",Edm.String
17809,1538777340984,2018-10-05T22:09:01.018Z,"[{""messageId"":193,""deviceId"":""rp3"",""temperature"":27.034702972111887,""humidity"":61.15520248943766}]",Edm.String
17809,1538777341156,2018-10-05T22:09:01.195Z,"[{""messageId"":228,""deviceId"":""rp2"",""temperature"":21.16931526867965,""humidity"":70.48340272938671}]",Edm.String
17809,1538777345045,2018-10-05T22:09:05.081Z,"[{""messageId"":283,""deviceId"":""rp1"",""temperature"":20.66896419431903,""humidity"":74.94543579890541}]",Edm.String
17809,1538777346109,2018-10-05T22:09:06.142Z,"[{""messageId"":194,""deviceId"":""rp3"",""temperature"":30.094672289023332,""humidity"":72.2781233480492}]",Edm.String
17809,1538777350021,2018-10-05T22:09:10.049Z,"[{""messageId"":284,""deviceId"":""rp1"",""temperature"":21.319122344949093,""humidity"":61.325411057893724}]",Edm.String
17809,1538777351044,2018-10-05T22:09:11.088Z,"[{""messageId"":230,""deviceId"":""rp2"",""temperature"":30.934444676195746,""humidity"":72.20142275181607}]",Edm.String
17809,1538777351059,2018-10-05T22:09:11.096Z,"[{""messageId"":195,""deviceId"":""rp3"",""temperature"":20.27868336929503,""humidity"":63.05289532943222}]",Edm.String
17809,1538777354959,2018-10-05T22:09:14.996Z,"[{""messageId"":285,""deviceId"":""rp1"",""temperature"":24.416352663863915,""humidity"":66.68741254144544}]",Edm.String
17809,1538777356000,2018-10-05T22:09:16.030Z,"[{""messageId"":196,""deviceId"":""rp3"",""temperature"":28.034476457259995,""humidity"":79.62343986258011}]",Edm.String
17809,1538777356024,2018-10-05T22:09:16.061Z,"[{""messageId"":231,""deviceId"":""rp2"",""temperature"":29.777221169167706,""humidity"":74.49692392113566}]",Edm.String
17809,1538777360128,2018-10-05T22:09:20.158Z,"[{""messageId"":286,""deviceId"":""rp1"",""temperature"":27.125205928757495,""humidity"":68.13353719031056}]",Edm.String
17809,1538777360946,2018-10-05T22:09:20.975Z,"[{""messageId"":197,""deviceId"":""rp3"",""temperature"":21.28904212989336,""humidity"":70.65176299842948}]",Edm.String
17809,1538777360978,2018-10-05T22:09:21.014Z,"[{""messageId"":232,""deviceId"":""rp2"",""temperature"":21.42878179539578,""humidity"":76.75628613265611}]",Edm.String
17809,1538777365082,2018-10-05T22:09:25.120Z,"[{""messageId"":287,""deviceId"":""rp1"",""temperature"":30.313747086881804,""humidity"":78.22149047769264}]",Edm.String
17809,1538777366066,2018-10-05T22:09:26.095Z,"[{""messageId"":198,""deviceId"":""rp3"",""temperature"":28.628046976079002,""humidity"":70.2591324878907}]",Edm.String
17809,1538777366121,2018-10-05T22:09:26.148Z,"[{""messageId"":233,""deviceId"":""rp2"",""temperature"":24.766924395825473,""humidity"":60.009460193843005}]",Edm.String
17809,1538777370020,2018-10-05T22:09:30.062Z,"[{""messageId"":288,""deviceId"":""rp1"",""temperature"":24.819661157702217,""humidity"":69.74672479461961}]",Edm.String
17809,1538777370991,2018-10-05T22:09:31.032Z,"[{""messageId"":199,""deviceId"":""rp3"",""temperature"":28.375830706465173,""humidity"":76.30766891031477}]",Edm.String
17809,1538777371132,2018-10-05T22:09:31.169Z,"[{""messageId"":234,""deviceId"":""rp2"",""temperature"":25.57399343121721,""humidity"":67.38163345118039}]",Edm.String
17809,1538777375027,2018-10-05T22:09:35.057Z,"[{""messageId"":289,""deviceId"":""rp1"",""temperature"":24.605679511059193,""humidity"":76.0239577789403}]",Edm.String
17809,1538777376092,2018-10-05T22:09:36.132Z,"[{""messageId"":235,""deviceId"":""rp2"",""temperature"":25.484037813914718,""humidity"":79.42910656336409}]",Edm.String
17809,1538777376108,2018-10-05T22:09:36.137Z,"[{""messageId"":200,""deviceId"":""rp3"",""temperature"":29.95797243525194,""humidity"":69.27578139647709}]",Edm.String
17809,1538777379985,2018-10-05T22:09:40.017Z,"[{""messageId"":290,""deviceId"":""rp1"",""temperature"":23.811897287159304,""humidity"":79.31491182888874}]",Edm.String
17809,1538777381023,2018-10-05T22:09:41.060Z,"[{""messageId"":236,""deviceId"":""rp2"",""temperature"":28.46429964822815,""humidity"":64.65216750942331}]",Edm.String
17809,1538777381055,2018-10-05T22:09:41.107Z,"[{""messageId"":201,""deviceId"":""rp3"",""temperature"":29.269196610914143,""humidity"":70.0080182665191}]",Edm.String
17809,1538777384932,2018-10-05T22:09:44.970Z,"[{""messageId"":291,""deviceId"":""rp1"",""temperature"":26.497260485729598,""humidity"":70.330899386468}]",Edm.String
17809,1538777385960,2018-10-05T22:09:45.992Z,"[{""messageId"":202,""deviceId"":""rp3"",""temperature"":29.7226404989867,""humidity"":76.09645990800745}]",Edm.String
17809,1538777385991,2018-10-05T22:09:46.020Z,"[{""messageId"":237,""deviceId"":""rp2"",""temperature"":27.709594689887396,""humidity"":70.4973237957958}]",Edm.String
17809,1538777390070,2018-10-05T22:09:50.109Z,"[{""messageId"":292,""deviceId"":""rp1"",""temperature"":22.02046270873364,""humidity"":74.03752004641284}]",Edm.String
17809,1538777390893,2018-10-05T22:09:50.922Z,"[{""messageId"":203,""deviceId"":""rp3"",""temperature"":31.30481613868656,""humidity"":63.29553935249285}]",Edm.String
17809,1538777391024,2018-10-05T22:09:51.054Z,"[{""messageId"":238,""deviceId"":""rp2"",""temperature"":28.47708993614475,""humidity"":72.87339274578645}]",Edm.String
17809,1538777395120,2018-10-05T22:09:55.151Z,"[{""messageId"":293,""deviceId"":""rp1"",""temperature"":26.84510746198734,""humidity"":76.80656352774989}]",Edm.String
17809,1538777396021,2018-10-05T22:09:56.055Z,"[{""messageId"":204,""deviceId"":""rp3"",""temperature"":22.66857175275191,""humidity"":76.72234753205576}]",Edm.String
17809,1538777396146,2018-10-05T22:09:56.185Z,"[{""messageId"":239,""deviceId"":""rp2"",""temperature"":26.677474716226502,""humidity"":73.20209777864847}]",Edm.String
17809,1538777400092,2018-10-05T22:10:00.121Z,"[{""messageId"":294,""deviceId"":""rp1"",""temperature"":30.75359238941393,""humidity"":74.23688081665512}]",Edm.String
17809,1538777400975,2018-10-05T22:10:01.006Z,"[{""messageId"":205,""deviceId"":""rp3"",""temperature"":29.16738314232131,""humidity"":74.06705188920711}]",Edm.String
17809,1538777401115,2018-10-05T22:10:01.152Z,"[{""messageId"":240,""deviceId"":""rp2"",""temperature"":28.831973461968246,""humidity"":73.81085673899382}]",Edm.String
17809,1538777405001,2018-10-05T22:10:05.047Z,"[{""messageId"":295,""deviceId"":""rp1"",""temperature"":28.810066983798748,""humidity"":72.6623377035752}]",Edm.String
17809,1538777406064,2018-10-05T22:10:06.108Z,"[{""messageId"":206,""deviceId"":""rp3"",""temperature"":25.888156328495796,""humidity"":70.45080513202028}]",Edm.String
17809,1538777406080,2018-10-05T22:10:06.113Z,"[{""messageId"":241,""deviceId"":""rp2"",""temperature"":28.608547400313558,""humidity"":78.78176845853764}]",Edm.String
17809,1538777410160,2018-10-05T22:10:10.199Z,"[{""messageId"":296,""deviceId"":""rp1"",""temperature"":21.90032889323438,""humidity"":63.05649987166239}]",Edm.String
17809,1538777410999,2018-10-05T22:10:11.038Z,"[{""messageId"":207,""deviceId"":""rp3"",""temperature"":22.635742903323337,""humidity"":78.92758404866709}]",Edm.String
17809,1538777411015,2018-10-05T22:10:11.060Z,"[{""messageId"":242,""deviceId"":""rp2"",""temperature"":29.623309473430005,""humidity"":73.95043885030991}]",Edm.String
17809,1538777415109,2018-10-05T22:10:15.144Z,"[{""messageId"":297,""deviceId"":""rp1"",""temperature"":22.551895649819027,""humidity"":63.643132160305356}]",Edm.String
17809,1538777415969,2018-10-05T22:10:16.003Z,"[{""messageId"":208,""deviceId"":""rp3"",""temperature"":21.756058750532162,""humidity"":61.55436564560577}]",Edm.String
17809,1538777416172,2018-10-05T22:10:16.209Z,"[{""messageId"":243,""deviceId"":""rp2"",""temperature"":22.002909161853225,""humidity"":76.00726502521529}]",Edm.String
17809,1538777420170,2018-10-05T22:10:20.212Z,"[{""messageId"":298,""deviceId"":""rp1"",""temperature"":21.705720234000577,""humidity"":76.67359087335815}]",Edm.String
17809,1538777420975,2018-10-05T22:10:21.017Z,"[{""messageId"":244,""deviceId"":""rp2"",""temperature"":26.096616130762467,""humidity"":78.95673734455536}]",Edm.String
17809,1538777421084,2018-10-05T22:10:21.129Z,"[{""messageId"":209,""deviceId"":""rp3"",""temperature"":28.53086477105131,""humidity"":72.90145414447511}]",Edm.String
17809,1538777425071,2018-10-05T22:10:25.108Z,"[{""messageId"":299,""deviceId"":""rp1"",""temperature"":29.764579019767858,""humidity"":60.73376505338939}]",Edm.String
17809,1538777425994,2018-10-05T22:10:26.030Z,"[{""messageId"":210,""deviceId"":""rp3"",""temperature"":22.9979321334944,""humidity"":61.751745386803904}]",Edm.String
17809,1538777426151,2018-10-05T22:10:26.186Z,"[{""messageId"":245,""deviceId"":""rp2"",""temperature"":23.87331327743005,""humidity"":64.51918574594424}]",Edm.String
17809,1538777430069,2018-10-05T22:10:30.103Z,"[{""messageId"":300,""deviceId"":""rp1"",""temperature"":26.09160285754499,""humidity"":63.544151307277914}]",Edm.String
17809,1538777430922,2018-10-05T22:10:30.958Z,"[{""messageId"":211,""deviceId"":""rp3"",""temperature"":28.798529819831963,""humidity"":74.71269354868402}]",Edm.String
17809,1538777431078,2018-10-05T22:10:31.117Z,"[{""messageId"":246,""deviceId"":""rp2"",""temperature"":29.293459422192868,""humidity"":69.87709475403933}]",Edm.String
17809,1538777435110,2018-10-05T22:10:35.148Z,"[{""messageId"":301,""deviceId"":""rp1"",""temperature"":22.46096047315248,""humidity"":76.9141983448281}]",Edm.String
17809,1538777436029,2018-10-05T22:10:36.077Z,"[{""messageId"":212,""deviceId"":""rp3"",""temperature"":27.58543548515985,""humidity"":72.04224584355441}]",Edm.String
17809,1538777436123,2018-10-05T22:10:36.168Z,"[{""messageId"":247,""deviceId"":""rp2"",""temperature"":26.681573276335975,""humidity"":64.23458501989798}]",Edm.String
17809,1538777440034,2018-10-05T22:10:40.076Z,"[{""messageId"":302,""deviceId"":""rp1"",""temperature"":30.463375568518455,""humidity"":72.2219553553397}]",Edm.String
17809,1538777440974,2018-10-05T22:10:41.014Z,"[{""messageId"":213,""deviceId"":""rp3"",""temperature"":20.488563805072285,""humidity"":67.77563100525657}]",Edm.String
17809,1538777441083,2018-10-05T22:10:41.121Z,"[{""messageId"":248,""deviceId"":""rp2"",""temperature"":31.04448181181953,""humidity"":77.15742520526535}]",Edm.String
17809,1538777444967,2018-10-05T22:10:45.005Z,"[{""messageId"":303,""deviceId"":""rp1"",""temperature"":28.014213192842746,""humidity"":74.97550658719848}]",Edm.String
17809,1538777446006,2018-10-05T22:10:46.049Z,"[{""messageId"":249,""deviceId"":""rp2"",""temperature"":27.815973155591657,""humidity"":79.74010017427972}]",Edm.String
17809,1538777446069,2018-10-05T22:10:46.111Z,"[{""messageId"":214,""deviceId"":""rp3"",""temperature"":31.739816909556005,""humidity"":63.79157725694015}]",Edm.String
17809,1538777450116,2018-10-05T22:10:50.159Z,"[{""messageId"":304,""deviceId"":""rp1"",""temperature"":28.42146571592944,""humidity"":68.18412254511044}]",Edm.String
17809,1538777450956,2018-10-05T22:10:50.995Z,"[{""messageId"":250,""deviceId"":""rp2"",""temperature"":26.515310984892523,""humidity"":61.58724429571903}]",Edm.String
17809,1538777451002,2018-10-05T22:10:51.045Z,"[{""messageId"":215,""deviceId"":""rp3"",""temperature"":21.19404256092801,""humidity"":78.1008449881725}]",Edm.String
17809,1538777455055,2018-10-05T22:10:55.088Z,"[{""messageId"":305,""deviceId"":""rp1"",""temperature"":20.639572155695447,""humidity"":69.83615994332503}]",Edm.String
17809,1538777455910,2018-10-05T22:10:55.954Z,"[{""messageId"":216,""deviceId"":""rp3"",""temperature"":20.822980908712754,""humidity"":65.49918528973122}]",Edm.String
17809,1538777456112,2018-10-05T22:10:56.144Z,"[{""messageId"":251,""deviceId"":""rp2"",""temperature"":25.013692895363675,""humidity"":76.78717621442364}]",Edm.String
17809,1538777460015,2018-10-05T22:11:00.050Z,"[{""messageId"":306,""deviceId"":""rp1"",""temperature"":27.152564468319316,""humidity"":76.15915487011455}]",Edm.String
17809,1538777461043,2018-10-05T22:11:01.080Z,"[{""messageId"":217,""deviceId"":""rp3"",""temperature"":20.518596183471814,""humidity"":60.3267151946216}]",Edm.String
17809,1538777465153,2018-10-05T22:11:05.189Z,"[{""messageId"":307,""deviceId"":""rp1"",""temperature"":22.661084206427457,""humidity"":76.52403374007484}]",Edm.String
17809,1538777465997,2018-10-05T22:11:06.030Z,"[{""messageId"":218,""deviceId"":""rp3"",""temperature"":20.633813201919917,""humidity"":64.97680497859457}]",Edm.String
17809,1538777466043,2018-10-05T22:11:06.080Z,"[{""messageId"":253,""deviceId"":""rp2"",""temperature"":23.048346179461515,""humidity"":68.66615744417778}]",Edm.String
17809,1538777470139,2018-10-05T22:11:10.173Z,"[{""messageId"":308,""deviceId"":""rp1"",""temperature"":31.2693564556551,""humidity"":63.96167930764905}]",Edm.String
17809,1538777470983,2018-10-05T22:11:11.022Z,"[{""messageId"":254,""deviceId"":""rp2"",""temperature"":28.758701544098308,""humidity"":67.00891208116539}]",Edm.String
17809,1538777471093,2018-10-05T22:11:11.128Z,"[{""messageId"":219,""deviceId"":""rp3"",""temperature"":29.322245356606132,""humidity"":63.51734610401693}]",Edm.String
17809,1538777475098,2018-10-05T22:11:15.140Z,"[{""messageId"":309,""deviceId"":""rp1"",""temperature"":22.78269684293193,""humidity"":72.01314181407734}]",Edm.String
17809,1538777476126,2018-10-05T22:11:16.161Z,"[{""messageId"":220,""deviceId"":""rp3"",""temperature"":28.74701181904846,""humidity"":71.07648740511503}]",Edm.String
17809,1538777480027,2018-10-05T22:11:20.064Z,"[{""messageId"":310,""deviceId"":""rp1"",""temperature"":23.025281292646845,""humidity"":76.92689451470818}]",Edm.String
